time,Close,forecast
102.0,783.84,690.8619995117188
102.0,784.2,690.4898071289062
102.0,789.76,689.9566040039062
102.0,792.06,689.2759399414062
102.0,793.1,688.6156005859375
102.0,797.44,687.8893432617188
102.0,799.12,687.2196044921875
102.0,799.07,686.6708984375
102.0,793.11,686.1318359375
102.0,785.63,685.6585693359375
102.0,788.47,685.2382202148438
102.0,790.87,684.83740234375
102.0,795.47,684.515869140625
102.0,796.77,684.3670043945312
102.0,793.63,684.3031005859375
102.0,790.89,684.5487670898438
102.0,791.13,684.5370483398438
102.0,791.61,684.6575927734375
102.0,788.69,684.9298095703125
102.0,788.98,685.0771484375
102.0,795.68,685.60888671875
102.0,790.39,686.3709716796875
102.0,793.04,686.994140625
102.0,799.92,687.5719604492188
102.0,804.72,688.3142700195312
102.0,803.74,689.3643798828125
103.0,707.41,702.4722900390625
103.0,702.97,702.462646484375
103.0,706.26,702.3976440429688
103.0,711.35,702.109619140625
103.0,711.96,701.8692626953125
103.0,709.74,701.3905639648438
103.0,715.74,700.9679565429688
103.0,722.36,700.6029663085938
103.0,728.57,700.2386474609375
103.0,729.0,699.7833251953125
103.0,729.75,699.5524291992188
103.0,726.5,699.3593139648438
103.0,728.86,699.2122802734375
103.0,733.06,699.086669921875
103.0,733.15,698.8399658203125
103.0,742.43,698.5144653320312
103.0,742.71,698.1568603515625
103.0,741.84,697.7884521484375
103.0,744.14,697.5675659179688
103.0,748.88,697.3134765625
103.0,752.17,697.0970458984375
103.0,745.84,696.9063110351562
103.0,745.22,696.6923217773438
103.0,747.66,696.5806884765625
103.0,751.32,696.4620971679688
103.0,757.13,696.3790893554688
103.0,759.48,696.2947387695312
103.0,757.52,696.0863037109375
103.0,762.33,695.903076171875
103.0,758.38,695.3865966796875
103.0,755.91,694.8526611328125
103.0,755.62,694.4362182617188
103.0,764.04,693.9029541015625
103.0,765.74,693.4274291992188
103.0,766.92,692.9844360351562
103.0,774.73,692.5170288085938
103.0,783.84,692.0862426757812
103.0,784.2,691.5851440429688
103.0,789.76,691.2794799804688
103.0,792.06,690.7315063476562
103.0,793.1,690.1306762695312
103.0,797.44,689.5619506835938
103.0,799.12,689.0081176757812
103.0,799.07,688.4957885742188
103.0,793.11,688.0504760742188
103.0,785.63,687.6276245117188
103.0,788.47,687.2483520507812
103.0,790.87,686.9489135742188
103.0,795.47,686.6004638671875
103.0,796.77,686.3720092773438
103.0,793.63,686.3425903320312
103.0,790.89,686.3873901367188
103.0,791.13,686.7347412109375
103.0,791.61,686.7684936523438
103.0,788.69,686.955810546875
103.0,788.98,687.3077392578125
103.0,795.68,687.4984741210938
103.0,790.39,688.1127319335938
103.0,793.04,688.9378051757812
103.0,799.92,689.6204833984375
103.0,804.72,690.2652587890625
103.0,803.74,691.0524291992188
103.0,793.41,692.1931762695312
104.0,702.97,707.467529296875
104.0,706.26,707.481689453125
104.0,711.35,707.5427856445312
104.0,711.96,707.4193115234375
104.0,709.74,707.3633422851562
104.0,715.74,707.083740234375
104.0,722.36,706.8316040039062
104.0,728.57,706.621337890625
104.0,729.0,706.40771484375
104.0,729.75,706.135986328125
104.0,726.5,706.0194702148438
104.0,728.86,705.9130859375
104.0,733.06,705.8565673828125
104.0,733.15,705.7943115234375
104.0,742.43,705.6165771484375
104.0,742.71,705.3629760742188
104.0,741.84,705.0969848632812
104.0,744.14,704.8637084960938
104.0,748.88,704.736572265625
104.0,752.17,704.5857543945312
104.0,745.84,704.4526977539062
104.0,745.22,704.36669921875
104.0,747.66,704.2938232421875
104.0,751.32,704.3133544921875
104.0,757.13,704.2838134765625
104.0,759.48,704.2958984375
104.0,757.52,704.3267822265625
104.0,762.33,704.2639770507812
104.0,758.38,704.2072143554688
104.0,755.91,703.8228149414062
104.0,755.62,703.4450073242188
104.0,764.04,703.1469116210938
104.0,765.74,702.6820068359375
104.0,766.92,702.30712890625
104.0,774.73,701.925537109375
104.0,783.84,701.5109252929688
104.0,784.2,701.1304321289062
104.0,789.76,700.6524658203125
104.0,792.06,700.3528442382812
104.0,793.1,699.78466796875
104.0,797.44,699.2476196289062
104.0,799.12,698.752685546875
104.0,799.07,698.3356323242188
104.0,793.11,697.9425048828125
104.0,785.63,697.5814819335938
104.0,788.47,697.240966796875
104.0,790.87,696.9417724609375
104.0,795.47,696.7258911132812
104.0,796.77,696.4321899414062
104.0,793.63,696.2921142578125
104.0,790.89,696.343505859375
104.0,791.13,696.4517822265625
104.0,791.61,696.8258056640625
104.0,788.69,696.91357421875
104.0,788.98,697.162109375
104.0,795.68,697.58544921875
104.0,790.39,697.858642578125
104.0,793.04,698.5364990234375
104.0,799.92,699.3820190429688
104.0,804.72,700.1251220703125
104.0,803.74,700.8363037109375
104.0,793.41,701.670166015625
104.0,784.49,702.8589477539062
105.0,706.26,703.04931640625
105.0,711.35,703.1278076171875
105.0,711.96,703.1576538085938
105.0,709.74,703.0155029296875
105.0,715.74,702.8837280273438
105.0,722.36,702.5634155273438
105.0,728.57,702.27734375
105.0,729.0,702.0242309570312
105.0,729.75,701.7380981445312
105.0,726.5,701.3804931640625
105.0,728.86,701.1845703125
105.0,733.06,701.0126953125
105.0,733.15,700.885986328125
105.0,742.43,700.7423095703125
105.0,742.71,700.55224609375
105.0,741.84,700.2503662109375
105.0,744.14,699.9832763671875
105.0,748.88,699.66552734375
105.0,752.17,699.4880981445312
105.0,745.84,699.29296875
105.0,745.22,699.126953125
105.0,747.66,698.9756469726562
105.0,751.32,698.7930297851562
105.0,757.13,698.71142578125
105.0,759.48,698.6007690429688
105.0,757.52,698.5418090820312
105.0,762.33,698.4948120117188
105.0,758.38,698.3243408203125
105.0,755.91,698.1971435546875
105.0,755.62,697.8057861328125
105.0,764.04,697.3629760742188
105.0,765.74,696.9856567382812
105.0,766.92,696.4913330078125
105.0,774.73,696.0288696289062
105.0,783.84,695.6181030273438
105.0,784.2,695.1498413085938
105.0,789.76,694.7064819335938
105.0,792.06,694.2220458984375
105.0,793.1,693.859375
105.0,797.44,693.3136596679688
105.0,799.12,692.7373046875
105.0,799.07,692.1951293945312
105.0,793.11,691.6708374023438
105.0,785.63,691.1776733398438
105.0,788.47,690.7582397460938
105.0,790.87,690.3416748046875
105.0,795.47,689.9898681640625
105.0,796.77,689.6935424804688
105.0,793.63,689.3843994140625
105.0,790.89,689.1957397460938
105.0,791.13,689.160888671875
105.0,791.61,689.178955078125
105.0,788.69,689.4495239257812
105.0,788.98,689.5218505859375
105.0,795.68,689.7313232421875
105.0,790.39,690.1027221679688
105.0,793.04,690.375244140625
105.0,799.92,690.9871826171875
105.0,804.72,691.76025390625
105.0,803.74,692.4625854492188
105.0,793.41,693.1304931640625
105.0,784.49,693.93212890625
105.0,796.82,695.0285034179688
106.0,711.35,706.3397216796875
106.0,711.96,706.4259033203125
106.0,709.74,706.3980102539062
106.0,715.74,706.1851196289062
106.0,722.36,705.959228515625
106.0,728.57,705.5476684570312
106.0,729.0,705.1820068359375
106.0,729.75,704.8528442382812
106.0,726.5,704.4869384765625
106.0,728.86,704.0326538085938
106.0,733.06,703.7698364257812
106.0,733.15,703.5460205078125
106.0,742.43,703.365234375
106.0,742.71,703.1737060546875
106.0,741.84,702.9497680664062
106.0,744.14,702.603271484375
106.0,748.88,702.2955322265625
106.0,752.17,701.9017944335938
106.0,745.84,701.6732177734375
106.0,745.22,701.42431640625
106.0,747.66,701.2139282226562
106.0,751.32,701.002685546875
106.0,757.13,700.7353515625
106.0,759.48,700.5759887695312
106.0,757.52,700.4112548828125
106.0,762.33,700.297119140625
106.0,758.38,700.1851806640625
106.0,755.91,699.9298095703125
106.0,755.62,699.7343139648438
106.0,764.04,699.28466796875
106.0,765.74,698.7597045898438
106.0,766.92,698.3126831054688
106.0,774.73,697.78076171875
106.0,783.84,697.2526245117188
106.0,784.2,696.80419921875
106.0,789.76,696.2974243164062
106.0,792.06,695.8134765625
106.0,793.1,695.3136596679688
106.0,797.44,694.9331665039062
106.0,799.12,694.3958740234375
106.0,799.07,693.7819213867188
106.0,793.11,693.191650390625
106.0,785.63,692.5807495117188
106.0,788.47,692.0109252929688
106.0,790.87,691.5389404296875
106.0,795.47,691.0692138671875
106.0,796.77,690.6712646484375
106.0,793.63,690.320556640625
106.0,790.89,689.98095703125
106.0,791.13,689.7445068359375
106.0,791.61,689.6563110351562
106.0,788.69,689.6290283203125
106.0,788.98,689.8677978515625
106.0,795.68,689.9161376953125
106.0,790.39,690.092529296875
106.0,793.04,690.4269409179688
106.0,799.92,690.6682739257812
106.0,804.72,691.2442016601562
106.0,803.74,691.9990844726562
106.0,793.41,692.6742553710938
106.0,784.49,693.3123779296875
106.0,796.82,694.0942993164062
106.0,793.35,695.1598510742188
107.0,711.96,711.3930053710938
107.0,709.74,711.4495849609375
107.0,715.74,711.236328125
107.0,722.36,710.79248046875
107.0,728.57,710.2940673828125
107.0,729.0,709.598388671875
107.0,729.75,708.9906005859375
107.0,726.5,708.43505859375
107.0,728.86,707.83740234375
107.0,733.06,707.1060180664062
107.0,733.15,706.6547241210938
107.0,742.43,706.2833862304688
107.0,742.71,705.9508056640625
107.0,741.84,705.63916015625
107.0,744.14,705.310791015625
107.0,748.88,704.8397827148438
107.0,752.17,704.4029541015625
107.0,745.84,703.794677734375
107.0,745.22,703.417236328125
107.0,747.66,703.011474609375
107.0,751.32,702.6732788085938
107.0,757.13,702.2957763671875
107.0,759.48,701.802001953125
107.0,757.52,701.4376831054688
107.0,762.33,701.1173095703125
107.0,758.38,700.8479614257812
107.0,755.91,700.5552368164062
107.0,755.62,700.0693359375
107.0,764.04,699.6805419921875
107.0,765.74,699.0446166992188
107.0,766.92,698.2877197265625
107.0,774.73,697.650390625
107.0,783.84,697.0006713867188
107.0,784.2,696.3023681640625
107.0,789.76,695.7554321289062
107.0,792.06,695.1498413085938
107.0,793.1,694.5684204101562
107.0,797.44,694.0211791992188
107.0,799.12,693.5936889648438
107.0,799.07,693.0677490234375
107.0,793.11,692.3400268554688
107.0,785.63,691.6279907226562
107.0,788.47,690.8026733398438
107.0,790.87,690.0401611328125
107.0,795.47,689.4346923828125
107.0,796.77,688.8215942382812
107.0,793.63,688.2945556640625
107.0,790.89,687.8017578125
107.0,791.13,687.3787841796875
107.0,791.61,687.0101928710938
107.0,788.69,686.7901000976562
107.0,788.98,686.6499633789062
107.0,795.68,686.8182373046875
107.0,790.39,686.7874755859375
107.0,793.04,686.874267578125
107.0,799.92,687.1045532226562
107.0,804.72,687.2463989257812
107.0,803.74,687.7302856445312
107.0,793.41,688.444580078125
107.0,784.49,689.0396728515625
107.0,796.82,689.5869750976562
107.0,793.35,690.3087158203125
107.0,784.93,691.2982788085938
108.0,709.74,712.0031127929688
108.0,715.74,711.9959716796875
108.0,722.36,711.8477172851562
108.0,728.57,711.4509887695312
108.0,729.0,711.0775756835938
108.0,729.75,710.4603881835938
108.0,726.5,709.9219360351562
108.0,728.86,709.4478149414062
108.0,733.06,708.9703369140625
108.0,733.15,708.375244140625
108.0,742.43,708.0531005859375
108.0,742.71,707.7897338867188
108.0,741.84,707.5711059570312
108.0,744.14,707.386962890625
108.0,748.88,707.0932006835938
108.0,752.17,706.7086181640625
108.0,745.84,706.2911376953125
108.0,745.22,705.8148193359375
108.0,747.66,705.5237426757812
108.0,751.32,705.193115234375
108.0,757.13,704.9160766601562
108.0,759.48,704.642822265625
108.0,757.52,704.3143310546875
108.0,762.33,704.10009765625
108.0,758.38,703.9080810546875
108.0,755.91,703.7493286132812
108.0,755.62,703.5775146484375
108.0,764.04,703.2548828125
108.0,765.74,702.9769897460938
108.0,766.92,702.3728637695312
108.0,774.73,701.7190551757812
108.0,783.84,701.2059326171875
108.0,784.2,700.61669921875
108.0,789.76,700.052001953125
108.0,792.06,699.557861328125
108.0,793.1,699.0403442382812
108.0,797.44,698.558837890625
108.0,799.12,698.0343627929688
108.0,799.07,697.7049560546875
108.0,793.11,697.1648559570312
108.0,785.63,696.5053100585938
108.0,788.47,695.8709106445312
108.0,790.87,695.1998901367188
108.0,795.47,694.5825805664062
108.0,796.77,694.0664672851562
108.0,793.63,693.5672607421875
108.0,790.89,693.1209106445312
108.0,791.13,692.7481689453125
108.0,791.61,692.3582153320312
108.0,788.69,692.0624389648438
108.0,788.98,691.9651489257812
108.0,795.68,691.9498901367188
108.0,790.39,692.263427734375
108.0,793.04,692.2628173828125
108.0,799.92,692.40869140625
108.0,804.72,692.7132568359375
108.0,803.74,692.85986328125
108.0,793.41,693.4329833984375
108.0,784.49,694.243896484375
108.0,796.82,694.8953857421875
108.0,793.35,695.5043334960938
108.0,784.93,696.271484375
108.0,789.25,697.3836059570312
109.0,715.74,709.7578125
109.0,722.36,709.7321166992188
109.0,728.57,709.5487060546875
109.0,729.0,709.1160888671875
109.0,729.75,708.7009887695312
109.0,726.5,708.0432739257812
109.0,728.86,707.470947265625
109.0,733.06,706.964111328125
109.0,733.15,706.4478759765625
109.0,742.43,705.8110961914062
109.0,742.71,705.453125
109.0,741.84,705.1588745117188
109.0,744.14,704.9090576171875
109.0,748.88,704.6976318359375
109.0,752.17,704.3878784179688
109.0,745.84,703.978271484375
109.0,745.22,703.5426635742188
109.0,747.66,703.0296020507812
109.0,751.32,702.7112426757812
109.0,757.13,702.3547973632812
109.0,759.48,702.0570068359375
109.0,757.52,701.7545166015625
109.0,762.33,701.38818359375
109.0,758.38,701.1400756835938
109.0,755.91,700.910400390625
109.0,755.62,700.720947265625
109.0,764.04,700.5145263671875
109.0,765.74,700.1511840820312
109.0,766.92,699.842041015625
109.0,774.73,699.2129516601562
109.0,783.84,698.5274658203125
109.0,784.2,697.9827880859375
109.0,789.76,697.3690185546875
109.0,792.06,696.7750244140625
109.0,793.1,696.2678833007812
109.0,797.44,695.7328491210938
109.0,799.12,695.2344360351562
109.0,799.07,694.7002563476562
109.0,793.11,694.34814453125
109.0,785.63,693.802734375
109.0,788.47,693.1192626953125
109.0,790.87,692.46875
109.0,795.47,691.7714233398438
109.0,796.77,691.127197265625
109.0,793.63,690.5928344726562
109.0,790.89,690.065185546875
109.0,791.13,689.5958251953125
109.0,791.61,689.197021484375
109.0,788.69,688.7965698242188
109.0,788.98,688.481689453125
109.0,795.68,688.3612060546875
109.0,790.39,688.3211059570312
109.0,793.04,688.6077880859375
109.0,799.92,688.5910034179688
109.0,804.72,688.7210693359375
109.0,803.74,689.005126953125
109.0,793.41,689.1411743164062
109.0,784.49,689.6941528320312
109.0,796.82,690.4851684570312
109.0,793.35,691.1187133789062
109.0,784.93,691.7073974609375
109.0,789.25,692.4585571289062
109.0,797.27,693.5453491210938
110.0,722.36,715.7677001953125
110.0,728.57,715.7417602539062
110.0,729.0,715.5598754882812
110.0,729.75,715.1216430664062
110.0,726.5,714.7066650390625
110.0,728.86,714.041748046875
110.0,733.06,713.4655151367188
110.0,733.15,712.9574584960938
110.0,742.43,712.4415893554688
110.0,742.71,711.8018798828125
110.0,741.84,711.4489135742188
110.0,744.14,711.1599731445312
110.0,748.88,710.9179077148438
110.0,752.17,710.7151489257812
110.0,745.84,710.4075317382812
110.0,745.22,710.0028686523438
110.0,747.66,709.5655517578125
110.0,751.32,709.052490234375
110.0,757.13,708.7388305664062
110.0,759.48,708.38232421875
110.0,757.52,708.087890625
110.0,762.33,707.7871704101562
110.0,758.38,707.4254150390625
110.0,755.91,707.18359375
110.0,755.62,706.9603881835938
110.0,764.04,706.774658203125
110.0,765.74,706.573486328125
110.0,766.92,706.2164916992188
110.0,774.73,705.9093627929688
110.0,783.84,705.2765502929688
110.0,784.2,704.5850830078125
110.0,789.76,704.0423583984375
110.0,792.06,703.4296264648438
110.0,793.1,702.8385620117188
110.0,797.44,702.331298828125
110.0,799.12,701.801025390625
110.0,799.07,701.3079223632812
110.0,793.11,700.7740478515625
110.0,785.63,700.427001953125
110.0,788.47,699.8811645507812
110.0,790.87,699.1953735351562
110.0,795.47,698.5444946289062
110.0,796.77,697.8469848632812
110.0,793.63,697.2027587890625
110.0,790.89,696.668701171875
110.0,791.13,696.1406860351562
110.0,791.61,695.6704711914062
110.0,788.69,695.2748413085938
110.0,788.98,694.8751220703125
110.0,795.68,694.5601196289062
110.0,790.39,694.4458618164062
110.0,793.04,694.4091186523438
110.0,799.92,694.7095336914062
110.0,804.72,694.6949462890625
110.0,803.74,694.8304443359375
110.0,793.41,695.1210327148438
110.0,784.49,695.255615234375
110.0,796.82,695.8187866210938
110.0,793.35,696.62353515625
110.0,784.93,697.265625
110.0,789.25,697.8636474609375
110.0,797.27,698.6240844726562
110.0,798.5,699.7286987304688
111.0,728.57,722.3883666992188
111.0,729.0,722.355712890625
111.0,729.75,722.2011108398438
111.0,726.5,721.7938232421875
111.0,728.86,721.4225463867188
111.0,733.06,720.79736328125
111.0,733.15,720.2552490234375
111.0,742.43,719.780029296875
111.0,742.71,719.3010864257812
111.0,741.84,718.70556640625
111.0,744.14,718.3851318359375
111.0,748.88,718.1217651367188
111.0,752.17,717.9075317382812
111.0,745.84,717.728759765625
111.0,745.22,717.4352416992188
111.0,747.66,717.0498046875
111.0,751.32,716.6272583007812
111.0,757.13,716.1497192382812
111.0,759.48,715.8612060546875
111.0,757.52,715.5288696289062
111.0,762.33,715.25390625
111.0,758.38,714.9810791015625
111.0,755.91,714.6614379882812
111.0,755.62,714.4596557617188
111.0,764.04,714.26513671875
111.0,765.74,714.1074829101562
111.0,766.92,713.9393310546875
111.0,774.73,713.6251220703125
111.0,783.84,713.3519287109375
111.0,784.2,712.7412719726562
111.0,789.76,712.0842895507812
111.0,792.06,711.5731811523438
111.0,793.1,710.974853515625
111.0,797.44,710.4129638671875
111.0,799.12,709.9188842773438
111.0,799.07,709.4048461914062
111.0,793.11,708.929443359375
111.0,785.63,708.3978881835938
111.0,788.47,708.060546875
111.0,790.87,707.5040283203125
111.0,795.47,706.8316040039062
111.0,796.77,706.1978759765625
111.0,793.63,705.5385131835938
111.0,790.89,704.9285278320312
111.0,791.13,704.415771484375
111.0,791.61,703.9114379882812
111.0,788.69,703.4608154296875
111.0,788.98,703.0919189453125
111.0,795.68,702.7028198242188
111.0,790.39,702.4100341796875
111.0,793.04,702.3242797851562
111.0,799.92,702.3128662109375
111.0,804.72,702.637451171875
111.0,803.74,702.6357421875
111.0,793.41,702.7902221679688
111.0,784.49,703.104736328125
111.0,796.82,703.2555541992188
111.0,793.35,703.8452758789062
111.0,784.93,704.6704711914062
111.0,789.25,705.3350830078125
111.0,797.27,705.9578247070312
111.0,798.5,706.737548828125
111.0,801.11,707.8738403320312
112.0,729.0,728.62158203125
112.0,729.75,728.5983276367188
112.0,726.5,728.643798828125
112.0,728.86,728.4808959960938
112.0,733.06,728.4117431640625
112.0,733.15,728.0912475585938
112.0,742.43,727.8094482421875
112.0,742.71,727.576904296875
112.0,741.84,727.3545532226562
112.0,744.14,727.0667724609375
112.0,748.88,726.9568481445312
112.0,752.17,726.858154296875
112.0,745.84,726.8154296875
112.0,745.22,726.7772827148438
112.0,747.66,726.5888061523438
112.0,751.32,726.3386840820312
112.0,757.13,726.0468139648438
112.0,759.48,725.8107299804688
112.0,757.52,725.6858520507812
112.0,762.33,725.5259399414062
112.0,758.38,725.387939453125
112.0,755.91,725.302490234375
112.0,755.62,725.244384765625
112.0,764.04,725.2835083007812
112.0,765.74,725.2682495117188
112.0,766.92,725.288330078125
112.0,774.73,725.3294677734375
112.0,783.84,725.2835083007812
112.0,784.2,725.228515625
112.0,789.76,724.80810546875
112.0,792.06,724.4076538085938
112.0,793.1,724.1095581054688
112.0,797.44,723.6326904296875
112.0,799.12,723.2645263671875
112.0,799.07,722.8739624023438
112.0,793.11,722.4676513671875
112.0,785.63,722.1018676757812
112.0,788.47,721.6113891601562
112.0,790.87,721.3306274414062
112.0,795.47,720.7430419921875
112.0,796.77,720.1903076171875
112.0,793.63,719.687744140625
112.0,790.89,719.27734375
112.0,791.13,718.8909301757812
112.0,791.61,718.5293579101562
112.0,788.69,718.1892700195312
112.0,788.98,717.8838500976562
112.0,795.68,717.680908203125
112.0,790.39,717.3780517578125
112.0,793.04,717.2361450195312
112.0,799.92,717.3120727539062
112.0,804.72,717.4437866210938
112.0,803.74,717.8707885742188
112.0,793.41,717.9553833007812
112.0,784.49,718.2169799804688
112.0,796.82,718.6600341796875
112.0,793.35,718.9224853515625
112.0,784.93,719.6358642578125
112.0,789.25,720.5324096679688
112.0,797.27,721.3024291992188
112.0,798.5,722.0405883789062
112.0,801.11,722.9031982421875
112.0,801.03,724.1575927734375
113.0,729.75,729.0866088867188
113.0,726.5,729.1470947265625
113.0,728.86,729.2802734375
113.0,733.06,729.25146484375
113.0,733.15,729.2805786132812
113.0,742.43,729.1043701171875
113.0,742.71,728.9444580078125
113.0,741.84,728.8116455078125
113.0,744.14,728.6605834960938
113.0,748.88,728.462158203125
113.0,752.17,728.384033203125
113.0,745.84,728.30517578125
113.0,745.22,728.2794799804688
113.0,747.66,728.2249145507812
113.0,751.32,728.0857543945312
113.0,757.13,727.8558959960938
113.0,759.48,727.6442260742188
113.0,757.52,727.4551391601562
113.0,762.33,727.3680419921875
113.0,758.38,727.2623291015625
113.0,755.91,727.1680297851562
113.0,755.62,727.119384765625
113.0,764.04,727.0899658203125
113.0,765.74,727.1544799804688
113.0,766.92,727.1485595703125
113.0,774.73,727.1922607421875
113.0,783.84,727.2671508789062
113.0,784.2,727.2543334960938
113.0,789.76,727.2498168945312
113.0,792.06,726.94091796875
113.0,793.1,726.6244506835938
113.0,797.44,726.3619384765625
113.0,799.12,725.91943359375
113.0,799.07,725.56298828125
113.0,793.11,725.2001953125
113.0,785.63,724.7901000976562
113.0,788.47,724.4097290039062
113.0,790.87,723.9332275390625
113.0,795.47,723.603271484375
113.0,796.77,723.0183715820312
113.0,793.63,722.4903564453125
113.0,790.89,722.0106201171875
113.0,791.13,721.6251831054688
113.0,791.61,721.25537109375
113.0,788.69,720.9156494140625
113.0,788.98,720.5842895507812
113.0,795.68,720.3050537109375
113.0,790.39,720.1044921875
113.0,793.04,719.8345947265625
113.0,799.92,719.728515625
113.0,804.72,719.7988891601562
113.0,803.74,719.9091186523438
113.0,793.41,720.2678833007812
113.0,784.49,720.3877563476562
113.0,796.82,720.6685180664062
113.0,793.35,721.1290893554688
113.0,784.93,721.46484375
113.0,789.25,722.1755981445312
113.0,797.27,723.0269775390625
113.0,798.5,723.8141479492188
113.0,801.11,724.5723876953125
113.0,801.03,725.4484252929688
113.0,805.06,726.663330078125
114.0,726.5,729.8577880859375
114.0,728.86,729.9820556640625
114.0,733.06,730.0736083984375
114.0,733.15,730.010986328125
114.0,742.43,729.9462280273438
114.0,742.71,729.709228515625
114.0,741.84,729.4945068359375
114.0,744.14,729.3001098632812
114.0,748.88,729.0626831054688
114.0,752.17,728.760986328125
114.0,745.84,728.5938720703125
114.0,745.22,728.4423828125
114.0,747.66,728.3381958007812
114.0,751.32,728.1964111328125
114.0,757.13,728.0335693359375
114.0,759.48,727.7455444335938
114.0,757.52,727.518310546875
114.0,762.33,727.23388671875
114.0,758.38,727.0861206054688
114.0,755.91,726.9253540039062
114.0,755.62,726.787109375
114.0,764.04,726.6640014648438
114.0,765.74,726.5126342773438
114.0,766.92,726.4634399414062
114.0,774.73,726.3736572265625
114.0,783.84,726.3407592773438
114.0,784.2,726.3286743164062
114.0,789.76,726.1953735351562
114.0,792.06,726.1084594726562
114.0,793.1,725.773681640625
114.0,797.44,725.37548828125
114.0,799.12,725.0214233398438
114.0,799.07,724.540283203125
114.0,793.11,724.084716796875
114.0,785.63,723.6809692382812
114.0,788.47,723.207275390625
114.0,790.87,722.7539672851562
114.0,795.47,722.2643432617188
114.0,796.77,721.875732421875
114.0,793.63,721.3114013671875
114.0,790.89,720.73828125
114.0,791.13,720.1978149414062
114.0,791.61,719.6867065429688
114.0,788.69,719.20361328125
114.0,788.98,718.792236328125
114.0,795.68,718.38037109375
114.0,790.39,718.0420532226562
114.0,793.04,717.7531127929688
114.0,799.92,717.4564819335938
114.0,804.72,717.292236328125
114.0,803.74,717.2697143554688
114.0,793.41,717.2911987304688
114.0,784.49,717.5526123046875
114.0,796.82,717.6538696289062
114.0,793.35,717.8900756835938
114.0,784.93,718.296142578125
114.0,789.25,718.6229248046875
114.0,797.27,719.2673950195312
114.0,798.5,720.0559692382812
114.0,801.11,720.8028564453125
114.0,801.03,721.5181884765625
114.0,805.06,722.3638916015625
114.0,806.98,723.495361328125
115.0,728.86,726.613037109375
115.0,733.06,726.7391967773438
115.0,733.15,726.8656616210938
115.0,742.43,726.8452758789062
115.0,742.71,726.832763671875
115.0,741.84,726.6487426757812
115.0,744.14,726.4758911132812
115.0,748.88,726.321044921875
115.0,752.17,726.1316528320312
115.0,745.84,725.8875732421875
115.0,745.22,725.7615966796875
115.0,747.66,725.6431884765625
115.0,751.32,725.572265625
115.0,757.13,725.4591674804688
115.0,759.48,725.3115234375
115.0,757.52,725.04833984375
115.0,762.33,724.8399047851562
115.0,758.38,724.6038818359375
115.0,755.91,724.4857177734375
115.0,755.62,724.3568725585938
115.0,764.04,724.2401733398438
115.0,765.74,724.1527709960938
115.0,766.92,724.052001953125
115.0,774.73,724.0465087890625
115.0,783.84,723.9974365234375
115.0,784.2,724.0009155273438
115.0,789.76,724.0285034179688
115.0,792.06,723.9456787109375
115.0,793.1,723.898681640625
115.0,797.44,723.5933227539062
115.0,799.12,723.2432250976562
115.0,799.07,722.93115234375
115.0,793.11,722.475830078125
115.0,785.63,722.0601806640625
115.0,788.47,721.673583984375
115.0,790.87,721.2208862304688
115.0,795.47,720.7884521484375
115.0,796.77,720.3084106445312
115.0,793.63,719.9434204101562
115.0,790.89,719.3779296875
115.0,791.13,718.8358154296875
115.0,791.61,718.3190307617188
115.0,788.69,717.8541259765625
115.0,788.98,717.4151000976562
115.0,795.68,717.0316772460938
115.0,790.39,716.659423828125
115.0,793.04,716.3526000976562
115.0,799.92,716.098876953125
115.0,804.72,715.8141479492188
115.0,803.74,715.677978515625
115.0,793.41,715.6860961914062
115.0,784.49,715.7421264648438
115.0,796.82,716.03125
115.0,793.35,716.147705078125
115.0,784.93,716.4000854492188
115.0,789.25,716.8282470703125
115.0,797.27,717.1677856445312
115.0,798.5,717.8321533203125
115.0,801.11,718.6362915039062
115.0,801.03,719.3984375
115.0,805.06,720.1309204101562
115.0,806.98,720.9874877929688
115.0,808.75,722.1390991210938
116.0,733.06,728.9893188476562
116.0,733.15,729.1265869140625
116.0,742.43,729.5189208984375
116.0,742.71,729.8299560546875
116.0,741.84,730.219482421875
116.0,744.14,730.4475708007812
116.0,748.88,730.6227416992188
116.0,752.17,730.7904052734375
116.0,745.84,730.9423828125
116.0,745.22,731.1131591796875
116.0,747.66,731.2598876953125
116.0,751.32,731.3551025390625
116.0,757.13,731.5040893554688
116.0,759.48,731.5689697265625
116.0,757.52,731.554931640625
116.0,762.33,731.4625244140625
116.0,758.38,731.4304809570312
116.0,755.91,731.5186767578125
116.0,755.62,731.612548828125
116.0,764.04,731.7154541015625
116.0,765.74,731.7757568359375
116.0,766.92,731.9373779296875
116.0,774.73,732.1834716796875
116.0,783.84,732.4974365234375
116.0,784.2,732.68359375
116.0,789.76,732.9223022460938
116.0,792.06,733.2271118164062
116.0,793.1,733.4994506835938
116.0,797.44,733.7440185546875
116.0,799.12,733.6954345703125
116.0,799.07,733.6989135742188
116.0,793.11,733.6730346679688
116.0,785.63,733.3785400390625
116.0,788.47,733.2225952148438
116.0,790.87,732.974365234375
116.0,795.47,732.658447265625
116.0,796.77,732.3629760742188
116.0,793.63,731.9367065429688
116.0,790.89,731.6422119140625
116.0,791.13,731.0325927734375
116.0,791.61,730.6565551757812
116.0,788.69,730.3173217773438
116.0,788.98,730.1915893554688
116.0,795.68,730.0554809570312
116.0,790.39,729.8782958984375
