"Exchange.Date","Open","High","Low","Close","returns","logreturns"
38968,297.3511084,297.3511084,297.3511084,297.3511084,-1.8684308,-0.00626392504148932
38971,299.0172362,299.0172362,299.0172362,299.0172362,1.66612780000003,0.00558759414365628
38972,298.1734764,298.1734764,298.1734764,298.1734764,-0.843759799999987,-0.00282576518236333
38973,300.4856205,300.4856205,300.4856205,300.4856205,2.31214409999995,0.00772444821615181
38974,301.8857938,301.8857938,301.8857938,301.8857938,1.40017330000001,0.00464887870997988
38975,302.4224544,302.4224544,302.4224544,302.4224544,0.536660600000005,0.0017761158901175
38978,303.5561693,303.5561693,303.5561693,303.5561693,1.13371490000003,0.00374176968759787
38979,304.5535879,304.5535879,304.5535879,304.5535879,0.997418600000003,0.00328039299690186
38980,305.2659322,305.2659322,305.2659322,305.2659322,0.712344299999984,0.0023362473667099
38981,307.8135185,307.8135185,307.8135185,307.8135185,2.54758629999998,0.00831083462526916
38982,309.1319813,309.1319813,309.1319813,309.1319813,1.31846280000002,0.00427416946107684
38985,306.4771684,306.4771684,306.4771684,306.4771684,-2.65481290000002,-0.00862504840684775
38986,305.99623207,305.99623207,305.99623207,305.99623207,-0.480936329999963,-0.00157047286781342
38987,306.90807883,306.90807883,306.90807883,306.90807883,0.911846760000003,0.00297549688113641
38988,307.41796046,307.41796046,307.41796046,307.41796046,0.509881629999995,0.00165997113738214
38989,308.04702267,308.04702267,308.04702267,308.04702267,0.629062209999972,0.00204418592868016
38992,308.05,308.75,306.82,307.6,-0.447022669999967,-0.0014522046955463
38993,307.6,307.6,304.79,305.23,-2.37,-0.00773464685272884
38994,305.23,306.57,305.14,306.57,1.33999999999997,0.00438052351346663
38995,306.57,309.07,306.57,309.07,2.5,0.00812167416666654
38996,309.07,309.63,308.54,309.22,0.150000000000034,0.000485209215555393
38999,309.22,309.22,308.08,308.89,-0.330000000000041,-0.00106777121015345
39000,308.89,310.25,308.7,310.25,1.36000000000001,0.00439319762042079
39001,310.25,310.84,309.81,310.67,0.420000000000016,0.00135283148893706
39002,310.67,312.13,310.43,312.13,1.45999999999998,0.00468851212104493
39003,312.13,313.66,312,313.66,1.53000000000003,0.00488982901158064
39006,313.66,314.54,313.24,313.63,-0.0300000000000296,-9.56495401585045e-05
39007,313.63,314.32,311.64,311.78,-1.85000000000002,-0.00591613628158605
39008,311.78,313.96,311.78,313.71,1.93000000000001,0.00617118139407236
39009,313.71,314.28,313.36,314.28,0.569999999999993,0.00181531602901419
39010,314.28,316.09,314.27,316.09,1.81,0.00574267485516877
39013,316.09,317.16,315.7,316.81,0.720000000000027,0.00227524193586159
39014,316.81,316.97,314.74,315.48,-1.32999999999998,-0.00420693656886151
39015,315.48,316.96,315.47,316.44,0.95999999999998,0.00303836162340598
39016,316.44,316.69,313.69,314.24,-2.19999999999999,-0.00697662498709484
39017,314.24,314.4,312.59,313.49,-0.75,-0.00238956352851005
39020,313.49,313.49,309.24,309.8,-3.69,-0.0118405336548228
39021,309.8,311.14,309.62,311.14,1.33999999999997,0.00431604367620775
39022,311.14,311.33,310.2,311.17,0.0300000000000296,9.64149701054851e-05
39023,311.17,311.18,309.3,310.07,-1.10000000000002,-0.00354130818871567
39024,310.07,311.55,309.9,311.48,1.41000000000003,0.00453705226841983
39027,311.48,312.59,311.39,312.3,0.819999999999993,0.00262913358024708
39028,312.3,313.01,311.76,313.01,0.70999999999998,0.00227087462255504
39029,313.01,313.88,312.68,313.88,0.870000000000005,0.00277560834768487
39030,313.88,315.22,313.85,315.22,1.34000000000003,0.00426006048812244
39031,315.22,315.53,313.81,315.53,0.309999999999945,0.000982956876607766
39034,315.53,316.64,315.33,316.06,0.53000000000003,0.00167830435695482
39035,316.06,317.09,316.02,316.55,0.490000000000009,0.00154913800917811
39036,316.55,317.78,316.55,317.66,1.11000000000001,0.00350042141687368
39037,317.66,318.4,317.23,317.89,0.229999999999961,0.000723782582142896
39038,317.89,317.89,315.46,316.92,-0.96999999999997,-0.00305603489211048
39041,316.92,317.19,314.66,317.19,0.269999999999982,0.000851587315502833
39042,317.19,319.62,316.89,319.62,2.43000000000001,0.00763182674441865
39043,319.62,321.33,319.62,320.44,0.819999999999993,0.00256226118995251
39044,320.44,321.43,320.26,321.22,0.78000000000003,0.00243119528783531
39045,321.22,321.22,318.56,319.53,-1.69000000000005,-0.00527508051156733
39048,319.53,319.53,313.36,313.36,-6.16999999999996,-0.0194984767656079
39049,313.36,313.36,306.97,311.38,-1.98000000000002,-0.00633865809604739
39050,311.38,316.81,311.38,316.81,5.43000000000001,0.017288193837123
39051,316.81,317.85,315.65,317.06,0.25,0.000788805316430441
39052,317.06,317.46,315.13,315.74,-1.31999999999999,-0.00417194031150103
39055,315.74,316.43,314.31,316.43,0.689999999999998,0.00218295798283741
39056,316.43,317.24,316.01,317.13,0.699999999999989,0.00220973636226329
39057,317.13,317.89,316.52,316.94,-0.189999999999998,-0.000599302934019441
39058,316.94,318.84,316.63,318.84,1.89999999999998,0.00597692804506078
39059,318.84,319.85,318.12,319.85,1.01000000000005,0.00316272633642356
39062,319.85,321.98,319.85,321.98,2.13,0.00663729591800166
39063,321.98,324.43,321.97,324.43,2.44999999999999,0.00758036457294597
39064,324.43,325.87,323.42,325.87,1.44,0.00442873244237951
39065,325.87,329.01,325.86,328.82,2.94999999999999,0.00901195975325741
39066,328.82,332.99,328.79,332.99,4.17000000000002,0.0126019709167728
39069,332.99,335.36,332.79,335.31,2.31999999999999,0.00694301756612603
39070,335.31,335.31,332.45,333.81,-1.5,-0.00448350822791088
39071,333.81,339.03,333.81,339.03,5.21999999999997,0.0155166302024501
39072,339.03,342,339.03,341.89,2.86000000000001,0.00840044885912494
39073,341.89,344.95,341.89,344.95,3.06,0.00891043109282386
39078,344.95,349.61,344.95,349.51,4.56,0.0131326945757131
39079,349.51,352.47,349.51,352.47,2.96000000000004,0.00843333867975993
39080,352.47,354.62,351.54,354.62,2.14999999999998,0.00608128138125164
39084,354.62,354.62,348.17,350.04,-4.57999999999998,-0.0129993599612117
39085,350.04,350.31,346.49,347.68,-2.36000000000001,-0.00676491715951144
39086,347.68,347.68,343.58,345.17,-2.50999999999999,-0.00724546721677122
39087,345.17,346.54,344.5,346.49,1.31999999999999,0.00381690889329089
39090,346.49,347.9,345.92,347.11,0.620000000000005,0.00178777440926758
39091,347.11,350.29,347.11,349.47,2.36000000000001,0.0067759884858889
39092,349.47,349.47,346.18,349.3,-0.170000000000016,-0.000486569267009074
39093,349.3,353.28,349,353.28,3.97999999999996,0.0113297918358892
39094,353.28,356.33,353.28,355.76,2.48000000000002,0.0069954025537653
39097,355.76,359.73,355.76,359.72,3.96000000000004,0.0110696048438736
39098,359.72,360.69,357.68,358.56,-1.16000000000003,-0.00322994099369733
39099,358.56,360.16,357.93,359.28,0.71999999999997,0.00200601872686512
39100,359.28,362.06,359.21,361.26,1.98000000000002,0.00549589192492927
39101,361.26,362.28,360.75,362.2,0.939999999999998,0.00259862474490102
39104,362.2,364.49,362.15,362.48,0.28000000000003,0.000772754909569962
39105,362.48,363.1,361.84,362.38,-0.100000000000023,-0.00027591535092153
39106,362.38,364.11,362.38,363.9,1.51999999999998,0.00418571961015335
39107,363.9,365.54,363.8,364.6,0.700000000000045,0.00192175762644808
39108,364.6,364.75,362.39,364.62,0.0199999999999818,5.48531307567046e-05
39111,364.62,366.6,364.62,365.77,1.14999999999998,0.00314900518984462
39112,365.77,365.91,363.77,365.56,-0.20999999999998,-0.000574296161162557
39113,365.56,366.53,364.66,366.53,0.96999999999997,0.00264994896154835
39114,366.53,368.97,366.53,368.27,1.74000000000001,0.00473599143247938
39115,368.27,368.56,367.36,368.16,-0.109999999999957,-0.000298738510973173
39118,368.16,371.04,368.09,371.03,2.86999999999995,0.00776529558487393
39119,371.03,374.07,371.03,374.02,2.99000000000001,0.00802635004864438
39120,374.02,374.59,372.52,374.18,0.160000000000025,0.000427693136698437
39121,374.18,374.18,366.79,368.37,-5.81,-0.0156490972167411
39122,368.37,371.53,368.37,371.53,3.15999999999997,0.00854174675808927
39125,371.53,372.87,367.79,368.12,-3.40999999999997,-0.00922064262796418
39126,368.12,369.54,367.29,369.51,1.38999999999999,0.00376883165084596
39127,369.51,370.49,368.2,370.49,0.980000000000018,0.00264865019708083
39128,370.49,371.46,368.43,369.17,-1.31999999999999,-0.00356921126279364
39129,369.17,370.76,368.25,370.76,1.58999999999997,0.00429771045184246
39132,370.76,372.38,370.57,372.38,1.62,0.00435988526027398
39133,372.38,372.43,367.58,368.48,-3.89999999999998,-0.010528402195531
39134,368.48,369.68,366.79,367.59,-0.890000000000043,-0.00241824944291036
39135,367.59,368.39,365.59,365.93,-1.65999999999997,-0.00452612835061927
39136,365.93,366.49,364.6,366.48,0.550000000000011,0.0015018912996414
39139,366.48,368.53,366.48,367.06,0.579999999999984,0.00158137285183901
39140,367.06,367.06,347.8,352.22,-14.84,-0.0412693420633863
39141,352.22,352.22,338.6,349.52,-2.70000000000005,-0.00769519572375899
39142,349.52,354.03,342.32,347.17,-2.34999999999997,-0.0067462111201122
39143,347.17,349.41,345.95,349.38,2.20999999999998,0.00634558155401521
39146,349.38,349.38,335.99,342.04,-7.33999999999997,-0.0212324657893292
39147,342.04,346.45,342.04,345.84,3.79999999999995,0.0110485510716218
39148,345.84,349.75,345.84,348.09,2.25,0.00648482666818762
39149,348.09,353.89,348.09,353.63,5.54000000000002,0.0157901017660365
39150,353.63,354.84,351.93,354.41,0.78000000000003,0.00220326624353095
39153,354.41,356.91,353.19,354.19,-0.220000000000027,-0.000620942723874585
39154,354.19,354.68,351.69,351.69,-2.5,-0.00708338656141017
39155,351.69,351.69,341.17,343.24,-8.44999999999999,-0.0243201948129261
39156,343.24,349.27,343.24,347.11,3.87,0.0112118216549861
39157,347.11,347.26,344.98,346.57,-0.54000000000002,-0.0015569141652616
39160,346.57,349.73,346.57,349.73,3.16000000000003,0.00907660977925051
39161,349.73,351.44,348.58,351.44,1.70999999999998,0.00487757145962853
39162,351.44,354.05,351.44,354.05,2.61000000000001,0.00739914643025941
39163,354.05,358.02,354.05,356.05,2,0.00563302433035062
39164,356.05,358.81,356.05,358.81,2.75999999999999,0.00772183004817162
39167,358.81,361.57,358.81,359.8,0.990000000000009,0.00275532104012743
39168,359.8,361.71,359.62,360.12,0.319999999999993,0.000888987723842938
39169,360.12,360.46,358.21,358.65,-1.47000000000003,-0.00409032666783293
39170,358.65,361.79,358.26,361.65,3,0.00832991072284628
39171,361.65,363.72,361.65,363.54,1.89000000000004,0.0052124388896635
39174,363.54,366.61,363.54,366.61,3.06999999999999,0.00840928053547429
39175,366.61,368.2,366.42,368.2,1.58999999999997,0.00432765607855057
39176,368.2,369.09,367.12,367.95,-0.25,-0.000679209426369454
39177,367.95,368.33,367.41,368.06,0.110000000000014,0.000298908984440516
39182,368.06,371.87,368.06,371.77,3.70999999999998,0.0100294151325722
39183,371.77,374.13,371.77,372.66,0.890000000000043,0.00239109230964552
39184,372.66,373.16,371.31,373.16,0.5,0.00134080629349409
39185,373.16,375.73,373.12,375.73,2.56999999999999,0.00686351824414899
39188,375.73,377.5,375.73,376.11,0.379999999999995,0.00101085345913354
39189,376.11,376.94,374.85,376.73,0.620000000000005,0.00164709670094076
39190,376.73,376.83,374.75,375.73,-1,-0.00265795016007431
39191,375.73,375.73,370.92,373.59,-2.14000000000004,-0.00571186093574294
39192,373.59,376.15,373.51,376.11,2.52000000000004,0.00672271439487648
39195,376.11,377.81,375.7,376.44,0.329999999999984,0.000877018194543666
39196,376.44,377.48,373.7,374.86,-1.57999999999998,-0.00420604905974731
39197,374.86,376.03,373.85,376.03,1.16999999999996,0.00311630451026534
39198,376.03,377.16,374.47,376.09,0.0600000000000023,0.000159549008476034
39199,376.09,376.09,372.98,374.38,-1.70999999999998,-0.00455715207639784
39202,374.38,377.58,374.24,377.58,3.19999999999999,0.00851114239371409
39204,377.58,377.58,375.81,377.57,-0.00999999999999091,-2.64848043451948e-05
39205,377.57,377.75,373.61,374.9,-2.67000000000002,-0.00709665822068573
39206,374.9,376.96,374.66,376.96,2.06,0.00547975728130101
39209,376.96,378.67,376.96,378.49,1.53000000000003,0.00405057142605969
39210,378.49,378.66,372.69,374.59,-3.90000000000003,-0.010357557937045
39211,374.59,375.56,372.8,374.64,0.0500000000000114,0.000133470363104848
39212,374.64,375.27,372.54,372.54,-2.09999999999997,-0.00562115027043042
39213,372.54,372.61,367.1,372.61,0.0699999999999932,0.00018788163512351
39216,372.61,373.72,372.07,373.12,0.509999999999991,0.00136778748209299
39217,373.12,374.14,372.19,374.14,1.01999999999998,0.00272997519868579
39218,374.14,374.58,373.66,374.36,0.220000000000027,0.000587842368297231
39220,374.36,376.91,374.23,376.91,2.55000000000001,0.00678853086872788
39223,376.91,377.95,376.3,376.3,-0.610000000000014,-0.00161973455839171
39224,376.3,378.06,376.3,377.27,0.96999999999997,0.0025744138851902
39225,377.27,379.02,377.1,379.02,1.75,0.00462786265408166
39226,379.02,379.16,377.04,378.05,-0.96999999999997,-0.00256251213438485
39227,378.05,378.93,376.19,378.93,0.879999999999995,0.00232502944971458
39230,378.93,380.97,378.88,380.93,2,0.00526413975870721
39231,380.93,382.93,380.69,382.2,1.26999999999998,0.00332840059347195
39232,382.2,382.2,378.93,380.8,-1.39999999999998,-0.003669728888962
39233,380.8,384.39,380.8,384.37,3.56999999999999,0.00933132742888354
39234,384.37,384.97,383.59,384.54,0.170000000000016,0.000442184398096401
39237,384.54,384.55,382.77,383.29,-1.25,-0.00325593192316109
39238,383.29,384.7,382.97,383.72,0.430000000000007,0.00112123712871703
39240,383.72,383.72,375.29,375.85,-7.87,-0.0207229923262684
39241,375.85,376.17,368.29,376.17,0.319999999999993,0.000851041247077688
39244,376.17,382.07,376.17,382.03,5.85999999999996,0.015457970683797
39245,382.03,382.27,378.59,379.31,-2.71999999999997,-0.00714532685164126
39246,379.31,380.85,376.69,378.62,-0.689999999999998,-0.00182074912094787
39247,378.62,382.57,378.53,382.57,3.94999999999999,0.0103785794771216
39248,382.57,383.52,381.34,383.17,0.600000000000023,0.00156711187293812
39251,383.17,383.34,378.47,379.45,-3.72000000000003,-0.00975591908190143
39252,379.45,379.45,377.06,377.82,-1.63,-0.00430494412121529
39253,377.82,378.75,377.68,378.36,0.54000000000002,0.00142823161626282
39254,378.36,378.36,374.01,374.76,-3.60000000000002,-0.00956030226198212
39258,374.76,374.76,372.11,373.22,-1.53999999999996,-0.00411776297766142
39259,373.22,373.22,370.24,371.33,-1.89000000000004,-0.00507690298717911
39260,371.33,371.33,368.24,369.9,-1.43000000000001,-0.00385845627973858
39261,369.9,372.77,369.9,372.77,2.87,0.00772890863196984
39262,372.77,374.6,368.96,374.6,1.83000000000004,0.0048971825396098
39265,374.6,374.6,372.75,373.48,-1.12,-0.00299433439426267
39266,373.48,375.04,372.77,373.67,0.189999999999998,0.000508599355137918
39267,373.67,374.81,372.88,373.94,0.269999999999982,0.000722301766264977
39268,373.94,374.61,373.24,374.54,0.600000000000023,0.0016032495952345
39269,374.54,375.5,373.61,375.28,0.739999999999952,0.00197380768783972
39272,375.28,376.38,374.85,375.32,0.0400000000000205,0.000106581401646544
39273,375.32,375.32,371.25,371.85,-3.46999999999997,-0.00928844827253972
39274,371.85,371.85,370.01,371.53,-0.32000000000005,-0.000860932550688531
39275,371.53,373.23,370.6,373.21,1.68000000000001,0.00451164929961045
39276,373.21,375.21,372.68,374.37,1.16000000000003,0.00310334928964195
39279,374.37,374.76,373.76,374.76,0.389999999999986,0.0010412078951143
39280,374.76,374.93,372.15,372.69,-2.06999999999999,-0.00553884618929246
39281,372.69,372.69,369.92,370.47,-2.21999999999997,-0.00597450509585418
39282,370.47,371.06,370.23,371.06,0.589999999999975,0.00159130480089065
39283,371.06,371.1,369.7,370.15,-0.910000000000025,-0.00245544570962419
39286,370.15,370.15,368.23,369.62,-0.529999999999973,-0.00143287803149672
39287,369.62,369.67,366.9,367.98,-1.63999999999999,-0.00444686199166267
39288,367.98,367.98,364.45,365.78,-2.20000000000005,-0.00599652908951853
39289,365.78,366.26,359.81,360.92,-4.85999999999996,-0.0133757326501289
39290,360.92,360.92,356.82,357.91,-3.00999999999999,-0.00837476897907941
39293,357.91,358.21,356.35,357.64,-0.270000000000039,-0.000754664280103512
39294,357.64,360.62,357.64,360.62,2.98000000000002,0.00829787848110453
39295,360.62,360.62,353.31,355.33,-5.29000000000002,-0.014777837197582
39296,355.33,357.15,355.24,357.15,1.81999999999999,0.00510892645034122
39297,357.15,357.15,352.8,353.09,-4.06,-0.011432879656744
39300,353.09,353.09,344.19,344.6,-8.48999999999995,-0.0243386578504081
39301,344.6,348.24,344.6,348.07,3.46999999999997,0.0100192848780996
39302,348.07,351.84,348.07,351.84,3.76999999999998,0.0107729178345224
39303,351.84,352.63,343.74,346.34,-5.5,-0.0157555752824461
39304,346.34,346.34,333.46,336.48,-9.85999999999996,-0.0288822395696151
39307,336.48,341.84,336.48,341.25,4.76999999999998,0.0140766345447796
39308,341.25,341.78,340.35,340.51,-0.740000000000009,-0.00217085276522688
39309,340.51,340.51,333.76,336.95,-3.56,-0.0105099423417165
39310,336.95,336.95,324.89,326.99,-9.95999999999998,-0.0300049620023373
39311,326.99,330.96,322.27,329.07,2.07999999999998,0.00634090470146376
39314,329.07,336.19,329.07,335.77,6.69999999999999,0.0201559076689337
39315,335.77,336.92,332.87,334.49,-1.27999999999997,-0.00381941800509633
39316,334.49,336.85,334.49,336.85,2.36000000000001,0.00703074365147938
39317,336.85,338.16,336.21,336.79,-0.0600000000000023,-0.000178136690691666
39318,336.79,338.46,335.57,338.46,1.66999999999996,0.00494632626396196
39321,338.46,339.53,337.42,338.07,-0.389999999999986,-0.00115294234757179
39322,338.07,338.4,334.65,334.71,-3.36000000000001,-0.00998848935916996
39323,334.71,336.02,331.26,336.02,1.31,0.00390619672805848
39324,336.02,338.14,334.58,336.37,0.350000000000023,0.00104106257264736
39325,336.37,338.84,335.93,338.84,2.46999999999997,0.00731627498944665
39328,338.84,340.08,338.67,339.73,0.890000000000043,0.00262316492135017
39329,339.73,341.8,339.57,341.8,2.06999999999999,0.00607458619678969
39330,341.8,342.01,338.97,339.59,-2.21000000000004,-0.0064867630853902
39331,339.59,340.18,338.56,339.25,-0.339999999999975,-0.00100170888112139
39332,339.25,339.8,335.19,336.21,-3.04000000000002,-0.00900133398293246
39335,336.21,336.21,329.84,330.38,-5.82999999999998,-0.0174924576050515
39336,330.38,331.84,330.06,331.84,1.45999999999998,0.00440941791416805
39337,331.84,332.79,330.2,331.59,-0.25,-0.000753659050189093
39338,331.59,332.9,329.68,332.9,1.31,0.00394287859000553
39339,332.9,333.77,331.56,333.77,0.870000000000005,0.00260998843167659
39342,333.77,333.77,328.34,329.51,-4.25999999999999,-0.0128454305169585
39343,329.51,330.11,328.05,330.07,0.560000000000002,0.00169805068242646
39344,330.07,334.73,330.07,334.73,4.66000000000003,0.0140194835291263
39345,334.73,334.73,331.03,331.52,-3.21000000000004,-0.00963609707618662
39346,331.52,333.59,331.52,333.58,2.06,0.00619457701796389
39349,333.58,334.33,332.63,333.15,-0.430000000000007,-0.00128987764048105
39350,333.15,333.15,330.32,331.85,-1.29999999999995,-0.0039097794166123
39351,331.85,334,331.85,334,2.14999999999998,0.00645793338476697
39352,334,335.08,333.8,335.08,1.07999999999998,0.00322831630890796
39353,335.08,338.33,334.76,338.33,3.25,0.00965244125688702
39356,338.33,339.36,337.73,338.77,0.439999999999998,0.00129966049899366
39357,338.77,341.05,338.77,340.45,1.68000000000001,0.00494686088748608
39358,340.45,341.56,340.35,341.51,1.06,0.00310868923001006
39359,341.51,341.53,339.91,340.88,-0.629999999999995,-0.00184645196732891
39360,340.88,344.15,340.83,344.15,3.26999999999998,0.00954709965271672
39363,344.15,345.31,343.7,344.37,0.220000000000027,0.000639051901141663
39364,344.37,346.23,343.91,346.11,1.74000000000001,0.00503998286179286
39365,346.11,347.42,346,346.95,0.839999999999975,0.00242403373824995
39366,346.95,347.18,346.2,346.88,-0.0699999999999932,-0.000201778534330899
39367,346.88,346.88,343.31,344.8,-2.07999999999998,-0.00601436002168931
39370,344.8,346.12,344,344.16,-0.639999999999986,-0.00185787327011777
39371,344.16,344.16,336.4,339.18,-4.98000000000002,-0.0145757256041659
39372,339.18,342.22,339.18,342.12,2.94,0.0086306127973268
39373,342.12,342.38,337.96,338.58,-3.54000000000002,-0.0104011515034772
39374,338.58,338.58,334.08,334.7,-3.88,-0.0115257929918231
39377,334.7,334.7,324.81,327.08,-7.62,-0.0230298189235043
39378,327.08,330.75,327.08,330.75,3.67000000000002,0.011158013701289
39379,330.75,331.05,327.91,328.22,-2.52999999999997,-0.00767868774358327
39380,328.22,330.14,328.22,330.14,1.91999999999996,0.005832691667913
39381,330.14,330.61,327.73,328.73,-1.40999999999997,-0.00428006177993723
39384,328.73,331.25,328.73,330.22,1.49000000000001,0.00452235386422917
39385,330.22,330.22,328.33,329.36,-0.860000000000014,-0.00260772154203792
39386,329.36,330.92,328.72,330.92,1.56,0.00472527686033342
39387,330.92,331.74,327.61,328.19,-2.73000000000002,-0.00828394535627019
39388,328.19,328.19,325.74,326.9,-1.29000000000002,-0.00393839523554718
39391,326.9,327.17,323.11,323.52,-3.38,-0.0103933778980583
39392,323.52,323.97,322.33,323.31,-0.20999999999998,-0.000649320555257127
39393,323.31,325.05,321.46,322.77,-0.54000000000002,-0.00167162000292187
39394,322.77,322.77,317.43,322.71,-0.0600000000000023,-0.000185908161904003
39395,322.71,322.9,317.01,317.84,-4.87,-0.0152059756056806
39398,317.84,317.84,314.4,316.8,-1.03999999999996,-0.00327745156607229
39399,316.8,316.8,310.68,313.15,-3.65000000000003,-0.0115883509688492
39400,313.15,315.6,312.08,312.89,-0.259999999999991,-0.000830617899649333
39401,312.89,312.89,307.96,308.74,-4.14999999999998,-0.0133521923180773
39402,308.74,308.74,305.3,307.69,-1.05000000000001,-0.00340671614132937
39405,307.69,308.79,299.33,300.19,-7.5,-0.024677175093748
39406,300.19,301.07,295.31,298.96,-1.23000000000002,-0.00410582234138968
39407,298.96,298.96,291.54,292.46,-6.5,-0.0219818799934952
39408,292.46,292.49,289.28,291.6,-0.859999999999957,-0.00294490504922962
39409,291.6,294.8,291.39,294.8,3.19999999999999,0.0109141601806781
39412,294.8,299.19,294.8,297.52,2.71999999999997,0.00918428930163362
39413,297.52,297.52,295.47,296.72,-0.799999999999955,-0.00269251643547985
39414,296.72,301.03,296.02,300.98,4.25999999999999,0.0142548841772374
39415,300.98,303.21,300.98,302.63,1.64999999999998,0.00546711986146864
39416,302.63,305.43,302.63,305.25,2.62,0.00862017577077268
39419,305.25,306.03,303.98,305.55,0.300000000000011,0.0009823183501112
39420,305.87,306.35,302.74,303.88,-1.67000000000002,-0.00548054470590387
39421,303.88,304.66,303.14,304.66,0.78000000000003,0.00256351407353428
39422,304.66,306.36,303.65,306.36,1.69999999999999,0.00556448033283719
39423,306.36,306.96,305.12,306.96,0.599999999999966,0.00195656489730389
39426,306.96,306.96,304.23,306.35,-0.609999999999957,-0.00198920676703285
39427,306.35,306.41,304.12,305.12,-1.23000000000002,-0.0040230973195543
39428,305.12,305.12,302.06,304.88,-0.240000000000009,-0.00078688528650428
39429,304.88,304.88,300.49,300.65,-4.23000000000002,-0.0139714590800271
39430,300.65,302.39,299.65,301.73,1.08000000000004,0.00358578026230472
39433,301.73,301.73,294.98,295.72,-6.00999999999999,-0.0201195170589834
39434,295.72,296.06,292.6,293.34,-2.38000000000005,-0.00808071487029061
39435,293.34,293.34,291.17,292.23,-1.10999999999996,-0.00379118236763443
39436,292.23,293.14,291.13,291.92,-0.310000000000002,-0.00106137132278228
39437,291.92,294.28,291.84,294.28,2.35999999999996,0.00805190293587188
39443,294.28,294.28,289.26,291.01,-3.26999999999998,-0.0111740642218408
39444,291.01,296.49,289.73,296.49,5.48000000000002,0.018655860213979
39449,296.49,301.68,296.49,298.92,2.43000000000001,0.0081624880058877
39450,298.92,300.47,298.76,300.47,1.55000000000001,0.00517193631881696
39451,300.47,302.16,298.12,298.41,-2.06,-0.00687953554847454
39454,298.41,298.56,295.49,296.06,-2.35000000000002,-0.00790624334708578
39455,296.06,298.44,296.06,298.27,2.20999999999998,0.0074369800817875
39456,298.27,298.36,292.55,293.54,-4.72999999999996,-0.0159852003840815
39457,293.54,294.41,289.26,290.85,-2.69,-0.00920624582628182
39458,290.85,291.01,287.28,288.91,-1.94,-0.00669244943032776
39461,288.91,291.75,287.74,291.52,2.60999999999996,0.00899339314515046
39462,291.52,291.67,285.17,286.08,-5.44,-0.0188371220864445
39463,286.08,286.08,280.39,281.61,-4.46999999999997,-0.0157483569681389
39464,281.61,285.34,281.61,284.64,3.02999999999997,0.0107020889005147
39465,284.64,284.64,282.04,282.76,-1.88,-0.00662674261477125
39468,282.76,282.76,273.67,274.61,-8.14999999999998,-0.0292465720259791
39469,274.61,274.61,264.15,273.46,-1.15000000000003,-0.00419655039583855
39470,273.46,276.03,270.99,272.68,-0.779999999999973,-0.00285641238635126
39471,272.68,276.72,272.68,275.27,2.58999999999997,0.00945348768558141
39472,275.27,279.19,275.27,278.25,2.98000000000002,0.0107675559754883
39475,278.25,278.25,274.55,276.18,-2.06999999999999,-0.00746716309844953
39476,276.18,278.41,276.18,278.41,2.23000000000002,0.00804202029819834
39477,278.41,278.79,276.41,277.85,-0.560000000000002,-0.00201344762947286
39478,277.85,278.11,276.18,277.74,-0.110000000000014,-0.000395975454695829
39479,277.74,283.11,277.74,283.05,5.31,0.0189381362114345
39482,283.05,288.38,283.05,287.9,4.84999999999997,0.0169896371354614
39483,287.9,288.55,283.48,283.78,-4.12,-0.0144139075389633
39484,283.78,284.44,282.39,284.4,0.620000000000005,0.00218240784991863
39485,284.4,284.73,279.61,280.49,-3.90999999999997,-0.0138436242257187
39486,280.49,281.93,279.58,281.87,1.38,0.00490789803704761
39489,281.87,282.91,281.71,281.94,0.0699999999999932,0.000248310602365187
39490,281.94,284.92,281.8,284.92,2.98000000000002,0.0105141567673739
39491,284.92,286.04,284.5,285.66,0.740000000000009,0.0025938533243286
39492,285.66,287.74,285.66,286.41,0.75,0.00262205824356965
39493,286.41,287.21,285.45,286.61,0.199999999999989,0.00069805594262462
39496,286.61,287.23,286.16,287.21,0.599999999999966,0.00209124888873191
39497,287.21,288.55,286.84,287.63,0.420000000000016,0.00146127644122362
39498,287.63,287.8,286.29,287.8,0.170000000000016,0.000590862502635403
39499,287.8,291.07,287.8,289.93,2.13,0.00737372008023307
39500,289.93,291,289.83,290.67,0.740000000000009,0.0025490885315218
39503,290.67,293.41,290.67,293.41,2.74000000000001,0.00938234522595938
39504,293.41,295.14,293.41,295.09,1.67999999999995,0.00570944626571279
39505,295.09,296.28,293.99,295.68,0.590000000000032,0.0019973938966249
39506,295.68,295.89,294.65,295.28,-0.400000000000034,-0.00135372973157644
39507,295.28,296.28,295.04,296.28,1,0.00338089442334599
39510,296.28,296.28,291.75,292.62,-3.65999999999997,-0.0124301141950722
39511,292.62,294.72,290.73,291,-1.62,-0.00555157177852372
39512,291,293.31,291,293.25,2.25,0.00770222036209223
39513,293.25,294.35,293.04,293.72,0.470000000000027,0.00160144504982451
39514,293.72,293.72,290.67,291.29,-2.43000000000001,-0.00830759807784975
39517,291.29,291.29,288.21,288.38,-2.91000000000003,-0.0100402796270593
39518,288.38,289.33,287.07,289.23,0.850000000000023,0.00294316446589793
39519,289.23,291.57,289.23,290.7,1.46999999999997,0.00506958822043213
39520,290.7,290.7,287.21,288.72,-1.97999999999996,-0.00683444723029769
39521,288.72,290.28,286.74,287.31,-1.41000000000003,-0.00489558813289559
39524,287.31,287.31,280.42,280.98,-6.32999999999998,-0.0222782797781322
